case_id,trip_duration_days,miles_traveled,total_receipts_amount,predicted_output
2577,1,416.0,663.07,594.638984999995
2578,1,1131.0,85.33,602.2016574999973
2579,11,237.0,1275.07,1652.2909450000218
2580,12,947.0,2096.19,1861.1101550000024
2581,3,35.0,1208.46,1183.435572500021
2582,12,796.0,1948.97,1857.1341449999882
2583,6,547.0,87.89,785.7447950000048
2584,8,1100.0,172.78,1170.9655999999818
2585,3,275.0,1882.82,1392.2636650000377
2586,3,670.0,462.31,758.8419224999782
2587,11,1176.0,1549.88,2100.9538675000463
2588,1,832.0,2390.95,1433.0830099999955
2589,1,16.0,1569.0,1125.1784050000222
2590,13,488.0,1402.64,1777.852337499984
2591,9,899.0,1356.99,1862.118567499951
2592,2,930.0,1556.3,1461.2505575000584
2593,9,694.0,102.0,1018.4338100000311
2594,1,590.0,748.81,768.8192924999777
2595,2,929.0,2396.03,1468.0148975000714
2596,9,243.0,2126.53,1562.019060000033
2597,12,919.0,2272.84,1793.4358374999667
2598,8,211.0,2200.83,1522.2234049999643
2599,5,735.0,1918.76,1697.609482499979
2600,4,1179.0,2057.74,1615.3122825000473
2601,13,490.0,61.28,1085.8220275000203
2602,14,364.0,1980.97,1837.4857374999222
2603,10,505.0,2398.7,1631.1064374999999
2604,14,150.0,900.94,1422.2537150000046
2605,12,655.0,1757.86,1857.5483650000153
2606,1,241.0,422.79,320.1382700000048
2607,5,902.0,2409.6,1714.2051399999414
2608,8,679.0,742.12,1368.915152499987
2609,10,618.0,2295.45,1663.2199149999637
2610,2,691.0,71.84,629.3639949999898
2611,4,407.0,402.68,743.5423650000192
2612,9,1185.0,1939.61,1914.4203075000291
2613,11,739.0,1686.62,1819.6867375000259
2614,13,719.0,446.77,1249.8709750000116
2615,12,323.0,43.84,846.0763825000238
2616,6,172.0,2101.2,1560.9387574999687
2617,13,698.0,2247.89,1893.5777950000104
2618,12,359.0,2229.78,1693.1608349999835
2619,8,1037.0,505.26,1296.6253874999975
2620,12,363.0,1158.43,1640.5288249999835
2621,7,455.0,2341.67,1643.5862725000065
2622,2,1011.0,890.16,1224.8647225000025
2623,13,678.0,882.91,1692.2726775000078
2624,4,870.0,2086.18,1648.3519050000434
2625,8,642.0,1004.89,1512.5829174999412
2626,12,641.0,131.36,1102.880007499999
2627,2,292.0,1609.12,1295.5905999999575
2628,6,684.0,59.68,867.3993925000165
2629,13,191.0,1494.22,1745.4860999999748
2630,14,1053.0,939.88,2033.6074250000615
2631,9,1024.0,696.22,1565.9481275000155
2632,14,617.0,1339.7,1904.9027825000403
2633,14,1053.0,1344.13,2165.975307500069
2634,12,1063.0,2324.25,1830.5152974999496
2635,10,489.0,1085.57,1496.6349875000074
2636,7,563.0,1550.47,1601.6913199999913
2637,2,1030.0,435.93,710.7373925000098
2638,2,1175.0,584.82,874.1821874999935
2639,2,958.0,1599.41,1495.0174200000354
2640,7,343.0,133.26,781.2501174999978
2641,3,625.0,1871.01,1490.3043900000225
2642,10,176.0,1066.84,1438.808604999985
2643,8,1163.0,1722.35,1926.7880874999958
2644,4,313.0,871.32,1055.2430300000085
2645,12,1064.0,815.8,1714.1491375000091
2646,6,435.0,2462.44,1649.7358524999609
2647,10,396.0,2113.73,1585.3395399999818
2648,12,484.0,1189.75,1676.6280150000277
2649,6,247.0,1467.93,1509.1600799999885
2650,6,941.0,2050.88,1794.1488775000062
2651,2,60.0,633.49,578.0853424999952
2652,1,255.0,1056.02,963.5292824999603
2653,2,1008.0,52.08,704.2216749999691
2654,5,35.0,2240.91,1406.8465800000122
2655,10,56.0,462.81,763.1047900000085
2656,7,1114.0,2043.96,1856.451615000005
2657,8,728.0,1491.99,1673.520814999983
2658,10,1169.0,1403.11,2091.052467500023
2659,6,434.0,1871.4,1576.9390425000126
2660,13,919.0,31.55,1289.3983624999769
2661,9,732.0,416.87,1118.3296500000276
2662,3,213.0,151.62,518.0042624999907
2663,3,841.0,587.22,953.7071800000147
2664,8,756.0,2162.73,1679.350330000008
2665,3,1116.0,1492.29,1500.5162999999513
2666,4,997.0,2194.66,1660.7903724999796
2667,1,530.0,923.75,1034.901844999953
2668,2,784.0,655.16,922.5334699999851
2669,1,1127.0,1571.35,1388.0512374999796
2670,2,316.0,1556.33,1303.0385574999987
2671,5,506.0,1684.44,1516.5060450000176
2672,11,364.0,496.68,893.3867724999981
2673,2,650.0,700.98,926.4804999999702
2674,7,570.0,1162.48,1545.9693574999612
2675,7,917.0,726.07,1502.654734999989
2676,13,963.0,914.26,1967.1106875000594
2677,4,707.0,503.7,894.9004500000048
2678,4,24.0,2187.71,1217.2553625000091
2679,6,57.0,77.5,532.2748675000086
2680,1,688.0,647.83,776.5588424999945
2681,12,1060.0,769.67,1661.7668225000134
2682,13,174.0,903.45,1447.0202450000095
2683,12,515.0,1545.08,1790.6230274999746
2684,7,81.0,1692.93,1494.8016725000275
2685,8,624.0,2212.89,1640.1073075000172
2686,8,289.0,1654.44,1565.2537000000093
2687,6,1040.0,1928.26,1813.9418800000017
2688,12,1036.0,2204.49,1883.9650599999857
2689,4,1128.0,687.59,1156.1297625000109
2690,10,890.0,1474.45,1885.6234999999458
2691,2,1125.0,2269.73,1512.4869575000541
2692,8,530.0,2057.78,1597.9954225000051
2693,3,884.0,632.99,982.7310025000315
2694,7,68.0,1565.7,1452.9727450000155
2695,6,716.0,2294.54,1725.582299999973
2696,2,234.0,59.32,437.23325499999015
2697,11,974.0,1898.28,1854.855412499989
2698,14,361.0,1951.23,1844.973229999924
2699,10,311.0,749.62,1109.3341674999972
2700,2,773.0,2087.12,1509.0915474999526
2701,9,605.0,379.27,1088.8965300000257
2702,6,662.0,1896.65,1740.5441800000788
2703,1,175.0,2235.97,1180.5452925000372
2704,10,565.0,960.52,1513.6726749999982
2705,2,947.0,2230.96,1501.9803700000257
2706,9,30.0,1612.94,1546.81259250003
2707,2,1062.0,231.98,715.8191049999925
2708,5,1127.0,1879.24,1675.4334649999466
2709,12,891.0,756.03,1581.3371875000196
2710,11,281.0,2287.74,1616.4263850000184
2711,3,69.0,939.88,1010.4510349999628
2712,14,103.0,540.64,1015.9393074999762
2713,14,520.0,1428.94,1864.9675174999218
2714,3,765.0,7.49,690.8328799999919
2715,13,128.0,1585.58,1746.6976099999313
2716,9,966.0,1446.37,1928.9190249999874
2717,4,1195.0,376.18,901.9639224999653
2718,6,196.0,1196.34,1425.6702599999842
2719,12,929.0,1120.92,1916.8345324999839
2720,13,437.0,952.57,1464.250542499981
2721,3,1021.0,447.96,779.0929949999834
2722,7,779.0,2356.19,1758.9556874999737
2723,7,919.0,408.98,1167.9604549999997
2724,2,227.0,1320.82,1244.5772550000202
2725,4,115.0,2311.89,1307.9174499999658
2726,11,724.0,1899.95,1830.5729400000596
2727,9,235.0,684.27,995.3251475000137
2728,1,697.0,1319.41,1345.9503149999741
2729,14,905.0,2013.85,1960.864382499893
2730,7,521.0,1319.28,1530.7263449999618
2731,3,853.0,844.1,1192.8083624999983
2732,11,374.0,2451.68,1648.3179849999965
2733,13,1019.0,731.21,1592.1655850000334
2734,2,342.0,2307.08,1350.6388550000127
2735,4,239.0,872.8,1033.0318375000118
2736,9,1175.0,602.58,1467.7380849999518
2737,1,833.0,950.73,1193.202315000011
2738,3,1153.0,39.86,782.3222324999828
2739,13,787.0,252.97,1234.104354999978
2740,4,297.0,1534.92,1389.2109050000092
2741,1,238.0,538.95,403.4842175000145
2742,9,488.0,1895.64,1614.7361324999933
2743,1,588.0,153.61,497.0159424999976
2744,3,788.0,2346.14,1525.3001625000154
2745,1,349.0,2464.17,1220.1287850000112
2746,5,904.0,1505.17,1736.924817500041
2747,9,703.0,1685.51,1647.0508000000784
2748,11,740.0,1223.18,1756.8971299999264
2749,3,557.0,2163.25,1457.0568049999908
2750,4,558.0,1866.02,1497.6301174999712
2751,2,233.0,440.34,426.98777249999176
2752,11,284.0,87.82,829.1780525000116
2753,6,1167.0,749.26,1499.8280050000049
2754,12,728.0,1844.33,1865.3790625000138
2755,7,947.0,405.38,1172.0940624999982
2756,4,756.0,2170.9,1633.4059800000146
2757,13,612.0,1245.22,1897.0437574999846
2758,10,153.0,2297.49,1615.6224075000544
2759,7,279.0,1106.64,1457.8483149999724
2760,8,439.0,1295.79,1503.1826349999747
2761,9,888.0,385.69,1191.8850350000032
2762,9,237.0,1964.41,1576.6800150000665
2763,1,572.0,73.87,472.60221500000296
2764,14,1163.0,1193.88,2195.697235000053
2765,9,126.0,1094.04,1440.016265000003
2766,3,745.0,650.32,1011.1873175000288
2767,4,706.0,226.22,773.5679275000006
2768,2,1084.0,86.49,713.4712299999792
2769,11,1055.0,2115.13,1882.5740300000216
2770,10,25.0,1091.65,1411.794274999992
2771,4,203.0,1724.23,1444.2324925000323
2772,11,939.0,1520.03,1896.2844849999442
2773,8,1144.0,2359.25,1806.03399500003
2774,10,78.0,968.7,1336.4330674999762
2775,10,372.0,2310.08,1621.6930525000078
2776,8,298.0,1966.07,1564.360989999994
2777,7,822.0,162.24,1020.236539999973
2778,9,863.0,1281.41,1868.7687374999782
2779,5,593.0,1568.2,1636.947234999989
2780,11,173.0,2209.78,1611.5994225000195
2781,12,1070.0,681.46,1544.0199600000155
2782,8,179.0,2302.91,1526.7403299999935
2783,14,874.0,1244.62,1922.6632249999689
2784,2,916.0,1738.89,1500.8394775000386
2785,5,1101.0,1221.9,1700.0485374999505
2786,6,497.0,585.3,1008.0305299999739
2787,12,45.0,539.58,885.2863874999838
2788,5,827.0,2487.13,1690.7985824999803
2789,14,175.0,1756.74,1750.4384599999553
2790,1,1111.0,2250.84,1335.9216474999919
2791,7,708.0,219.88,970.7353150000151
2792,9,1149.0,1407.2,2054.6641425000057
2793,5,85.0,1708.07,1395.953374999988
2794,7,887.0,907.68,1681.3110099999963
2795,4,1191.0,1548.65,1605.7847974999947
2796,6,552.0,1376.9,1585.2174349999573
2797,2,924.0,2255.38,1494.7091900000287
2798,1,218.0,1817.28,1167.484495000022
2799,5,588.0,1208.03,1542.99096499997
2800,1,602.0,1666.67,1303.314312499969
2801,14,952.0,2296.86,1897.2060075000427
2802,1,411.0,1726.5,1213.0148950000178
2803,6,772.0,2488.79,1729.8285274999575
2804,12,422.0,1187.5,1637.5618325000094
2805,8,1148.0,710.92,1566.17298249999
2806,12,1129.0,1260.37,2122.0165400000183
2807,3,110.0,2149.62,1350.5212900000008
2808,5,82.0,1721.2,1396.490549999986
2809,6,628.0,1176.33,1599.2523024999782
2810,9,392.0,1666.06,1621.1359399999976
2811,1,1061.0,2423.58,1438.1569300000156
2812,5,775.0,261.84,877.0715624999907
2813,7,290.0,804.84,1067.213527500017
2814,5,607.0,1683.54,1646.474599999996
2815,4,503.0,1355.37,1462.5673474999576
2816,11,785.0,1888.59,1829.2268900000424
2817,4,670.0,2138.26,1609.2775999999913
2818,2,207.0,1641.82,1288.1836400000363
2819,4,462.0,711.37,921.1971249999742
2820,1,360.0,1343.63,1161.5107549999686
2821,11,519.0,279.44,1092.8713100000225
2822,14,794.0,2291.21,1855.2971675000524
2823,4,521.0,2239.9,1464.1053449999722
2824,2,124.0,1515.36,1248.8310200000221
2825,12,864.0,2248.11,1828.6083749999848
2826,1,1100.0,2237.42,1326.943592499991
2827,12,275.0,1833.05,1674.7312875000466
2828,14,1100.0,2090.83,1965.515460000017
2829,12,628.0,1463.09,1875.357669999986
2830,10,321.0,2162.27,1599.3671749999924
2831,4,714.0,2295.42,1624.3958700000092
2832,6,524.0,2051.45,1608.4306749999807
2833,1,326.0,1530.04,1180.1890399999984
2834,1,704.0,319.85,530.9472199999749
2835,10,316.0,1500.32,1636.5972050000119
2836,11,1024.0,1516.93,1990.3424599999546
2837,6,907.0,1864.59,1794.7607100000291
2838,6,931.0,1050.94,1763.9657974999698
2839,14,1182.0,1200.8,2192.9677550000547
2840,6,619.0,1750.72,1665.9679625000338
2841,12,601.0,1962.04,1839.190242499982
2842,10,1173.0,29.39,1301.9158249999984
2843,12,462.0,288.59,1073.3486100000289
2844,2,433.0,1348.83,1302.204459999991
2845,5,867.0,2006.32,1746.1444474999885
2846,11,68.0,1894.65,1617.067552500031
2847,4,1033.0,1604.04,1613.4956849999583
2848,1,269.0,1976.36,1191.7170325000197
2849,12,74.0,2033.31,1640.768457500003
2850,11,747.0,866.65,1640.8333699999985
2851,13,152.0,133.68,902.9624599999871
2852,11,1082.0,2489.92,1825.5392375000108
2853,3,399.0,2017.71,1410.2171450000335
2854,13,823.0,1984.05,1939.7706649999402
2855,14,1162.0,1035.09,2126.74915000002
2856,1,584.0,1280.85,1258.0865574999711
2857,8,503.0,24.31,822.1296700000088
2858,7,280.0,1714.34,1558.7288750000025
2859,6,1121.0,2092.41,1820.4054724999962
2860,12,740.0,1028.31,1676.3727274999658
2861,11,445.0,1303.25,1658.8706174999993
2862,4,438.0,825.07,1018.7094649999941
2863,14,773.0,1515.0,1904.2806250000017
2864,6,1028.0,1799.92,1836.5757650000162
2865,14,428.0,1590.37,1852.236159999953
2866,1,1181.0,1869.37,1180.6037650000026
2867,4,1081.0,1561.79,1605.1108624999722
2868,12,1119.0,1926.73,1942.645952500004
2869,1,543.0,240.17,405.17892749999396
2870,3,256.0,616.93,681.8980350000132
2871,1,940.0,2068.47,1418.6978100000165
2872,3,978.0,540.25,858.0301249999686
2873,11,1031.0,533.76,1378.1073375000053
2874,13,56.0,731.39,1145.1090550000044
2875,9,912.0,2442.8,1766.3036349999809
2876,2,370.0,1001.78,1118.5092074999882
2877,9,1035.0,191.52,1190.631864999984
2878,14,343.0,626.84,1162.3617100000065
2879,2,18.0,1790.24,1219.7049425000362
2880,13,54.0,1981.27,1694.1283224999606
2881,11,254.0,1660.26,1649.4100400000516
2882,7,926.0,598.97,1317.1301849999506
2883,1,212.0,1740.87,1179.5798400000306
2884,11,498.0,1237.86,1716.9261849999946
2885,4,1164.0,1640.49,1594.4950149999904
2886,6,109.0,2243.2,1508.5249575000043
2887,11,435.0,312.22,959.9463000000173
2888,13,835.0,1898.95,1943.1047974999185
2889,8,215.0,1602.22,1519.4552875000343
2890,2,755.0,1993.85,1504.830424999958
2891,1,607.0,1535.02,1304.8327224999746
2892,3,922.0,1212.76,1497.4214475000672
2893,5,998.0,1645.09,1742.220292500004
2894,14,939.0,61.48,1270.008289999978
2895,10,594.0,567.85,1176.8708775000036
2896,2,302.0,306.53,461.7875324999975
2897,3,423.0,806.96,860.4340249999956
2898,4,621.0,1536.89,1538.1383099999855
2899,8,383.0,351.28,917.4705775000484
2900,3,529.0,2345.74,1447.6547174999573
2901,13,742.0,740.44,1538.859292500024
2902,10,245.0,1282.75,1599.1630450000027
2903,11,1131.0,1644.15,2083.2819275000666
2904,12,736.0,1809.17,1859.2819575000233
2905,8,905.0,2233.3,1786.7653399999926
2906,4,673.0,2314.71,1608.4993350000002
2907,5,771.0,2454.2,1666.2276949999648
2908,3,502.0,2233.37,1438.2646024999938
2909,10,906.0,1497.3,1887.2469024999502
2910,12,731.0,718.24,1473.0328700000027
2911,4,1156.0,1863.57,1597.622590000027
2912,12,836.0,2138.92,1844.3246400000085
2913,13,1134.0,2228.38,1944.972195000014
2914,14,632.0,574.39,1464.5127125000213
2915,8,874.0,2345.93,1745.1106549999686
2916,4,605.0,1764.23,1545.0881374999856
2917,8,469.0,2226.76,1581.0952724999838
2918,7,890.0,2437.39,1766.2554175
2919,13,207.0,560.73,1033.7933699999746
2920,5,196.0,1046.18,1097.0132899999965
2921,13,981.0,1216.6,2026.9478850000264
2922,9,1014.0,1067.16,2048.213362499969
2923,14,645.0,590.55,1475.8253625000218
2924,7,628.0,276.73,948.6101325000042
2925,12,198.0,1234.85,1661.0977200000327
2926,14,909.0,1866.05,1958.6689724999267
2927,3,839.0,2389.45,1524.7346375000172
2928,10,541.0,2348.93,1632.1024199999881
2929,11,353.0,1166.49,1588.473249999963
2930,13,699.0,1828.01,1934.0540950000195
2931,7,700.0,87.49,936.630662500012
2932,9,695.0,1196.76,1678.0490450000266
2933,3,758.0,28.76,714.6609224999917
2934,1,526.0,1436.18,1251.44770749997
2935,10,398.0,1972.47,1598.5259224999993
2936,7,119.0,489.11,722.9399850000152
2937,5,328.0,1407.98,1512.4453975000047
2938,9,520.0,2225.99,1610.0413049999993
2939,8,1172.0,1793.6,1917.0560799999807
2940,10,909.0,2090.7,1789.6190625000113
2941,9,613.0,1355.93,1664.3096650000355
2942,14,556.0,126.95,1141.9933924999866
2943,1,992.0,866.17,1126.828977499975
2944,11,298.0,922.98,1352.6308624999915
2945,13,1142.0,2449.01,1906.6883199999804
2946,8,910.0,1786.24,1859.6760700000696
2947,8,199.0,1708.9,1539.3363075000523
2948,14,75.0,2255.61,1712.6004849999758
2949,6,1091.0,596.66,1328.5276100000137
2950,12,283.0,358.33,914.3182700000336
2951,11,744.0,895.82,1608.99584749997
2952,8,769.0,568.03,1245.287722500002
2953,4,629.0,1552.13,1566.2513349999804
2954,13,746.0,64.64,1158.0850099999961
2955,2,997.0,2080.47,1525.454485000066
2956,12,773.0,2134.31,1837.198157500001
2957,14,495.0,1899.26,1876.8045324999514
2958,12,957.0,1238.52,1940.1118824999623
2959,2,910.0,1923.58,1510.9250825000313
2960,5,873.0,148.06,885.2780599999722
2961,14,590.0,2426.65,1853.8682199999967
2962,9,196.0,842.01,1202.337780000004
2963,7,537.0,2296.27,1610.6837349999826
2964,2,1010.0,1044.25,1352.4933649999887
2965,7,623.0,1998.75,1703.317727500053
2966,3,92.0,1255.37,1244.001572500002
2967,9,680.0,119.21,1008.6286650000318
2968,1,355.0,1744.84,1209.9367750000008
2969,5,630.0,1489.4,1663.0017975000123
2970,7,23.0,1448.35,1456.5663199999865
2971,8,509.0,2409.19,1587.1796349999877
2972,5,168.0,860.33,1072.122712500007
2973,11,339.0,1335.18,1673.0419849999562
2974,8,692.0,2310.85,1642.8433174999946
2975,8,898.0,955.91,1801.9353499999816
2976,14,876.0,1918.33,1952.9644799999278
2977,13,1064.0,763.94,1661.1946900000314
2978,2,394.0,176.04,491.08504500000583
2979,2,564.0,1494.46,1380.3647249999965
2980,1,282.0,1274.29,1129.8237424999909
2981,1,1117.0,1466.1,1372.5466524999536
2982,11,1176.0,1212.94,2130.120130000036
2983,7,259.0,547.19,839.9832075000089
2984,10,457.0,2348.18,1611.62546249998
2985,14,477.0,1350.05,1766.2972324999682
2986,1,109.0,1504.66,1152.8346900000188
2987,1,560.0,1948.14,1278.2563099999936
2988,11,1033.0,2391.86,1805.5846375000099
2989,9,1085.0,2361.25,1766.8441950000717
2990,9,946.0,711.94,1576.658175000002
2991,12,238.0,1198.09,1649.395302500046
2992,4,340.0,44.69,610.082194999994
2993,3,656.0,571.2,849.8623099999896
2994,6,759.0,628.18,1218.5056250000032
2995,5,447.0,2267.71,1570.3670999999702
2996,9,281.0,1413.38,1547.0868149999978
2997,7,344.0,1678.65,1633.2285849999682
2998,4,1119.0,1750.32,1607.2651449999823
2999,5,521.0,2153.27,1476.502092499981
3000,4,899.0,1070.34,1433.8336650000083
3001,8,537.0,2062.29,1595.6592949999997
3002,6,488.0,14.46,758.1443950000039
3003,6,540.0,2155.6,1613.3793749999777
3004,6,1034.0,1975.28,1812.1220975000042
3005,12,841.0,1694.26,1891.387269999974
3006,10,931.0,1463.01,1881.361099999933
3007,11,745.0,1983.21,1812.6519625000387
3008,3,715.0,1856.01,1528.747030000028
3009,8,296.0,593.4,907.6403000000136
3010,4,458.0,745.55,950.1668499999803
3011,9,1166.0,720.24,1611.0051174999883
3012,1,718.0,747.7,839.6549624999712
3013,2,1134.0,1139.41,1483.3304399999527
3014,3,871.0,1423.35,1511.734507500035
3015,8,619.0,2456.36,1587.9474600000171
3016,6,646.0,247.17,898.4173425000121
3017,14,888.0,797.37,1634.365582500055
3018,14,661.0,1463.71,1908.3712625000142
3019,7,24.0,811.8,975.0418624999938
3020,8,833.0,2044.49,1755.774287500023
3021,2,775.0,685.22,976.7828974999832
3022,13,240.0,480.58,958.2269874999538
3023,5,1010.0,1477.58,1734.29036999999
3024,1,542.0,2167.76,1271.6813849999958
3025,10,845.0,2079.96,1789.6372000000345
3026,6,1137.0,1824.34,1850.9327700000154
3027,8,596.0,2259.68,1610.1293700000122
3028,13,105.0,502.77,945.0557249999802
3029,3,1164.0,1413.78,1490.3213074999521
3030,13,268.0,345.13,934.8554950000082
3031,5,581.0,975.86,1381.699034999939
3032,9,540.0,1230.51,1572.113910000005
3033,10,790.0,408.39,1123.3123450000194
3034,13,11.0,2353.86,1634.0208475000193
3035,9,82.0,2208.82,1535.0054025000277
3036,5,1139.0,297.7,1032.0969624999757
3037,5,497.0,497.57,879.7793949999871
3038,9,1120.0,585.82,1431.1583899999687
3039,9,661.0,14.05,1048.8469049999994
3040,13,1056.0,831.26,1803.0213100000124
3041,2,341.0,1414.37,1297.0153400000245
3042,2,181.0,1607.58,1273.3647025000378
3043,8,1137.0,764.11,1678.0821025000448
3044,5,96.0,2181.98,1430.1058849999722
3045,8,366.0,201.8,824.3902125000183
3046,1,370.0,1513.71,1183.5591199999835
3047,3,711.0,1995.44,1522.5079550000473
3048,8,577.0,249.11,916.7161050000071
3049,2,733.0,293.92,642.0917199999873
3050,3,427.0,579.29,684.7182749999982
3051,2,460.0,34.55,520.6200375000017
3052,3,199.0,1861.86,1362.3293200000292
3053,13,512.0,2313.72,1808.15748499999
3054,2,997.0,91.4,693.6099449999766
3055,10,338.0,2138.54,1603.127157499996
3056,13,1126.0,557.21,1559.8443575000274
3057,13,468.0,1045.37,1642.784009999975
3058,3,1008.0,2501.91,1553.4613399999841
3059,12,1181.0,796.06,1700.9185250000044
3060,14,583.0,1308.61,1915.2277150000555
3061,8,445.0,228.42,840.6537575000275
3062,2,600.0,1940.33,1441.0110900000386
3063,11,1138.0,1401.24,2103.2098550000255
3064,9,195.0,1326.68,1548.728264999989
3065,14,730.0,866.74,1694.3083100000445
3066,2,266.0,2119.23,1333.006927500043
3067,13,409.0,820.12,1264.219844999999
3068,11,385.0,1654.53,1689.3492800000429
3069,3,125.0,2120.2,1366.26984250001
3070,3,818.0,955.8,1284.6497024999935
3071,2,1197.0,701.61,1024.036200000022
3072,10,169.0,2478.28,1603.857792500061
3073,5,740.0,1458.18,1723.6521700000292
3074,2,916.0,2374.36,1466.4600325000774
3075,8,1148.0,180.89,1182.0680549999736
3076,11,486.0,2420.19,1641.6340649999993
3077,5,163.0,596.58,750.5575800000021
3078,2,233.0,1070.02,1079.5058799999886
3079,9,526.0,462.04,970.6368449999621
3080,4,919.0,2456.25,1665.430227500017
3081,8,818.0,241.97,1058.749542500015
3082,2,655.0,1246.21,1421.0808175000025
3083,4,1145.0,299.26,862.0605199999645
3084,5,994.0,181.33,922.9783924999593
3085,2,571.0,2199.38,1416.9619075000262
3086,3,329.0,888.12,1032.9852000000071
3087,7,159.0,682.06,843.22277750001
3088,2,365.0,11.28,446.838120000006
3089,6,872.0,1038.08,1700.7000624999844
3090,12,354.0,378.99,929.2020475000222
3091,10,314.0,159.92,850.0801125000064
3092,11,960.0,1816.98,1864.2890224999874
3093,3,1166.0,356.59,773.24773499999
3094,12,981.0,1183.2,1967.2398399999745
3095,10,34.0,1008.94,1361.0596999999714
3096,11,228.0,2325.31,1613.9423725000424
3097,13,415.0,1988.38,1830.1951974999665
3098,1,1190.0,2159.46,1338.46340249999
3099,12,77.0,449.98,824.9830550000037
3100,12,501.0,1765.78,1784.8542050000194
3101,6,1063.0,1148.02,1802.749782499967
3102,6,970.0,2333.05,1770.0570649999893
3103,1,895.0,523.06,668.5654849999974
3104,12,356.0,511.04,951.1101874999895
3105,4,447.0,811.08,1005.5508399999934
3106,13,847.0,766.51,1599.7341575000432
3107,1,1102.0,122.35,592.5866074999983
3108,6,784.0,852.13,1472.7832974999953
3109,7,1119.0,811.17,1645.733425000033
3110,7,33.0,2458.22,1483.3050699999808
3111,10,1044.0,1810.59,1870.6578575000053
3112,8,802.0,432.73,1118.1421525000226
3113,8,854.0,185.36,1086.623417499982
3114,7,633.0,2018.86,1696.1494975000444
3115,3,791.0,2476.14,1557.1247174999621
3116,14,1177.0,2310.37,1928.1870275000817
3117,7,1106.0,1481.5,1927.9110000000703
3118,3,622.0,2115.9,1492.1087200000222
3119,12,338.0,2293.36,1662.2407199999914
3120,7,700.0,1300.59,1682.504615000046
3121,2,769.0,492.02,700.8992724999972
3122,11,88.0,2415.55,1587.3169325000472
3123,14,151.0,161.05,932.9657349999858
3124,10,778.0,2495.38,1774.4033825000022
3125,1,300.0,1067.37,965.3935899999565
3126,1,287.0,162.22,302.69229249998045
3127,11,226.0,74.57,782.5840900000105
3128,3,62.0,1653.23,1227.0985974999708
3129,13,217.0,1222.84,1726.96449250001
3130,7,1093.0,2452.47,1847.1783550000762
3131,5,751.0,399.59,1003.5990399999799
3132,6,189.0,1400.22,1476.7352849999786
3133,14,1096.0,132.24,1303.0782799999672
3134,12,119.0,214.08,779.5422925000044
3135,1,781.0,1879.26,1366.6393049999535
3136,5,617.0,2140.76,1643.375560000024
3137,12,813.0,694.43,1472.6202125000248
3138,10,235.0,1807.21,1607.1714850000583
3139,12,1126.0,2463.8,1881.6626674999825
3140,12,53.0,13.7,582.6823425000077
3141,4,837.0,1575.64,1608.3115475000182
3142,5,372.0,429.81,835.6223025000025
3143,9,1113.0,2392.78,1799.3954550000676
3144,13,522.0,204.81,1131.390614999992
3145,8,1117.0,397.95,1227.6302025000195
3146,4,374.0,838.28,1053.1116574999992
3147,12,955.0,1180.66,1937.9225149999656
3148,8,204.0,1021.68,1363.6559049999757
3149,2,209.0,1827.38,1290.7211950000628
3150,11,1159.0,2131.64,1964.3613750000097
3151,7,576.0,1446.71,1581.8435849999935
3152,1,466.0,1974.74,1212.4053199999928
3153,9,930.0,1561.39,1893.6646675000213
3154,11,1018.0,730.26,1587.3247375000105
3155,11,721.0,811.76,1516.6023975000005
3156,14,967.0,1907.51,1977.9795924999576
3157,6,652.0,1549.86,1712.4791525000126
3158,13,529.0,208.67,1132.2382024999888
3159,3,931.0,2093.23,1520.0436875000369
3160,5,1083.0,788.17,1385.6359375000209
3161,11,171.0,1303.78,1638.5545775000026
3162,13,695.0,162.6,1191.2265274999845
3163,13,457.0,1104.08,1701.3610849999754
3164,7,517.0,741.22,1148.9951824999862
3165,4,842.0,1620.59,1610.5068025000137
3166,7,679.0,1233.56,1634.4149624999884
3167,13,746.0,1143.14,1803.0540399999397
3168,14,237.0,1810.22,1795.1823675000135
3169,13,1183.0,1395.35,2172.136187499995
3170,14,1017.0,1297.94,2116.96403500009
3171,5,62.0,634.56,752.9209400000058
3172,3,930.0,1245.04,1502.7958850000389
3173,7,892.0,1017.52,1834.269379999999
3174,6,443.0,1244.16,1530.7828124999703
3175,9,107.0,26.33,614.6870475000035
3176,2,874.0,546.66,757.5626174999871
3177,1,77.0,2097.69,1143.6970225000362
3178,11,1033.0,1492.46,1988.5368399999493
3179,3,169.0,1950.58,1353.1266300000345
3180,1,1011.0,1729.37,1393.176372500039
3181,10,928.0,2376.17,1771.5418399999771
3182,3,665.0,612.06,887.880052499995
3183,4,762.0,1609.62,1629.697629999982
3184,8,503.0,2334.48,1587.3952649999885
3185,5,956.0,1737.78,1750.5063624999848
3186,1,697.0,324.83,534.0889024999752
3187,5,120.0,830.66,954.6741949999954
3188,11,505.0,2013.07,1721.9846075000162
3189,6,652.0,2401.9,1704.5378974999976
3190,1,57.0,1034.18,955.3976224999593
3191,1,232.0,1351.84,1144.356230000012
3192,13,755.0,1967.37,1940.0380600000087
3193,8,848.0,2065.91,1759.3411675000286
3194,7,684.0,1615.5,1677.543832500017
3195,14,985.0,820.09,1687.4630075000532
3196,4,992.0,855.62,1242.5820199999887
3197,1,705.0,415.99,555.351277499987
3198,12,817.0,1475.33,1911.788787499979
